step,time_fs,temperature_K,potential_eV,kinetic_eV,total_eV,max_force_eV_A
58,29.0,133.38610197834802,-43.18972235918045,0.13793185237694006,-43.05179050680351,0.9664845361363293
59,29.5,136.40363495110216,-43.19284278154373,0.14105222178850016,-43.05179055975523,0.9376217931628654
60,30.0,139.36707068824313,-43.195909798145294,0.14411665035010718,-43.05179314779519,0.907807128852947
61,30.5,142.24886164980046,-43.198891401290894,0.14709665171153274,-43.05179474957936,0.8771177324381833
62,31.0,145.02281443812632,-43.20176160335541,0.14996513981355458,-43.051796463541855,0.8456445072939175
63,31.5,147.66421108366924,-43.204494178295135,0.15269655430710588,-43.05179762398803,0.8134821890269994
64,32.0,150.1498992066632,-43.20706570148468,0.15526695378764224,-43.051798747697035,0.7807397230899172
65,32.5,152.4584374226034,-43.20945477485657,0.15765416615598385,-43.05180060870058,0.7475310463556185
66,33.0,154.57014834997727,-43.21163922548294,0.15983784343253088,-43.05180138205041,0.7139855063714499
67,33.5,156.46714090482783,-43.21360218524933,0.16179948481161754,-43.05180270043771,0.6802613903910057
68,34.0,158.13338671151317,-43.21532624959946,0.1635225156763228,-43.05180373392314,0.6465332228779423
69,34.5,159.55474572107062,-43.216796875,0.1649923140898992,-43.0518045609101,0.6130018600239027
70,35.0,160.71909795889997,-43.21800100803375,0.16619634703336963,-43.05180466100038,0.5799081140224334
71,35.5,161.61636228186617,-43.218929409980774,0.16712418980186555,-43.051805220178906,0.560051732689378
72,36.0,162.23819834777896,-43.21957337856293,0.16776721781733347,-43.05180616074559,0.5580846410826654
73,36.5,162.57786069886725,-43.21992385387421,0.1681184557392267,-43.05180539813498,0.5589076608204875
74,37.0,162.63038892284757,-43.21997809410095,0.1681727741061946,-43.051805319994756,0.5718997383625508
75,37.5,162.39255538190068,-43.21973317861557,0.16792683528368146,-43.05180634333189,0.5853921525013474
76,38.0,161.86281404353818,-43.219185531139374,0.16737904055096756,-43.051806490588405,0.5991360966620565
77,38.5,161.04143608863444,-43.21833521127701,0.16652967033067395,-43.05180554094633,0.6129208331737988
78,39.0,159.93042483933294,-43.217186629772186,0.1653807962174425,-43.051805833554745,0.6265630138229015
79,39.5,158.53340311600851,-43.21574145555496,0.1639361644960639,-43.0518052910589,0.6398973693425509
80,40.0,156.85557321328537,-43.2140057682991,0.16220115475349273,-43.05180461354561,0.6527896380833852
81,40.5,154.90367248065667,-43.21198642253876,0.1601827339456706,-43.05180368859309,0.6650978629957072
82,41.0,152.6859625086314,-43.20969331264496,0.1578894452151407,-43.05180386742982,0.6767106048072402
83,41.5,150.2121232000616,-43.2071333527565,0.15533129835236403,-43.051802054404135,0.6875397937660207
84,42.0,147.49307701279727,-43.20432108640671,0.15251958804862709,-43.05180149835808,0.6974913266806375
85,42.5,144.54091544619078,-43.20126813650131,0.14946681787723293,-43.05180131862408,0.7064937097859577
86,43.0,141.36890226938536,-43.197987377643585,0.14618670363180836,-43.05180067401178,0.7144935173464074
87,43.5,137.99153685565625,-43.19449359178543,0.14269423881905682,-43.05179935296638,0.7214597532432758
88,44.0,134.4245894401713,-43.1908033490181,0.13900573111809078,-43.05179761790001,0.7273782705441035
89,44.5,130.68490148101554,-43.18693548440933,0.13513859593783173,-43.0517968884715,0.7322293895762297
90,45.0,126.79008355277342,-43.18290710449219,0.13111104401491433,-43.05179606047727,0.7626747972641696
91,45.5,122.75849436270855,-43.17873686552048,0.12694205971474518,-43.051794805805734,0.8032692179730457
92,46.0,118.60929528653193,-43.17444443702698,0.12265145742583032,-43.051792979601146,0.8430582992998917
93,46.5,114.362494052421,-43.170051991939545,0.11825992673253005,-43.05179206520702,0.881906654755376
94,47.0,110.03885658007019,-43.16557955741882,0.11378894124961592,-43.05179061616921,0.9197394007477724
95,47.5,105.65967884741917,-43.16105020046234,0.10926052271429916,-43.05178967774804,0.9565166548612185
96,48.0,101.24668795662382,-43.15648514032364,0.10469713868056547,-43.051788001643075,0.9921824071438973
97,48.5,96.82201850259425,-43.15190774202347,0.10012167808236139,-43.05178606394111,1.0266649033735638
98,49.0,92.40804626142655,-43.147342681884766,0.0955572792541875,-43.05178540263058,1.0599172049597212
99,49.5,88.0271425937677,-43.14281052350998,0.09102707596461838,-43.05178344754536,1.091884936075412
100,50.0,83.70153082010307,-43.13833612203598,0.08655404889691148,-43.051782073139066,1.122529574362967
101,50.5,79.45321861929708,-43.13394111394882,0.08216095574371442,-43.051780158205105,1.1518015476750825
102,51.0,75.30394692334598,-43.12964993715286,0.07787027836016928,-43.0517796587927,1.1796458763459767
103,51.5,71.27509693235838,-43.125481367111206,0.07370412660999712,-43.05177724050121,1.206010774662608
104,52.0,67.38760591597836,-43.12146055698395,0.0696841512974638,-43.05177640568648,1.2308260960142487
105,52.5,63.66182263145587,-43.11760526895523,0.06583139465815031,-43.05177387429708,1.2540517101622002
106,53.0,60.11736672532303,-43.11393904685974,0.06216614496908864,-43.05177290189065,1.2756281527108717
107,53.5,56.7730011776377,-43.110480427742004,0.05870780464595111,-43.051772623096056,1.2954994582179247
108,54.0,53.64648841441741,-43.10724633932114,0.0554747414518477,-43.05177159786929,1.3136304633520601
109,54.5,50.75448281032052,-43.10425531864166,0.05248417733653734,-43.051771141305125,1.3299634704496206
110,55.0,48.112420157844944,-43.101521730422974,0.04975207413877658,-43.0517696562842,1.3444649728333466
111,55.5,45.7343989767821,-43.099061727523804,0.04729301085084243,-43.05176871667296,1.357090308902718
112,56.0,43.633068600036765,-43.09688872098923,0.045120067890357184,-43.05176865309887,1.3678160738246647
113,56.5,41.819533614018745,-43.095012068748474,0.04324472828404304,-43.05176734046443,1.3766261468048435
114,57.0,40.30328528358907,-43.0934442281723,0.04167680675565505,-43.05176742141665,1.3834993881767246
115,57.5,39.09214274285137,-43.0921905040741,0.040424388912575854,-43.05176611516152,1.388435415971244
116,58.0,38.192193644363,-43.091259837150574,0.03949376987237324,-43.0517660672782,1.3914347559648592
117,58.5,37.60774993430871,-43.090655624866486,0.03888940853080764,-43.05176621633568,1.3925057309589894
118,59.0,37.34131882673286,-43.090380787849426,0.038613897546876635,-43.05176689030255,1.3916563804270485
119,59.5,37.393611148753365,-43.09043437242508,0.038667971972430736,-43.05176640045265,1.3889063035911349
120,60.0,37.76356548768189,-43.090816378593445,0.039050534222218804,-43.051765844371225,1.384287137726509
121,60.5,38.448359828963234,-43.09152561426163,0.03975866610844422,-43.05176694815318,1.3778285016296745
122,61.0,39.4434395275999,-43.09255528450012,0.0407876577654455,-43.05176762673468,1.3695662521972662
123,61.5,40.74257929694391,-43.09389865398407,0.04213107175104392,-43.051767582233026,1.3595421535755408
124,62.0,42.33795740528909,-43.09554922580719,0.043780819771728936,-43.051768406035464,1.3478047416824415
125,62.5,44.22019745825205,-43.09749615192413,0.0457272058889677,-43.05176894603517,1.3344006187981126
126,63.0,46.37846025242782,-43.09972828626633,0.047959021503200264,-43.051769264763124,1.3193922272581413
127,63.5,48.80054871441589,-43.10223472118378,0.050463653869149895,-43.051771067314625,1.3028416865993628
128,64.0,51.47299724295939,-43.104999005794525,0.05322717848271022,-43.05177182731182,1.284812657017048
129,64.5,54.38118924998486,-43.108006715774536,0.056234480627741404,-43.05177223514679,1.265378829372879
130,65.0,57.50947422039389,-43.111242830753326,0.05946937642521737,-43.05177345432811,1.2446095655488107
131,65.5,60.841285983452806,-43.11468976736069,0.06291473513526194,-43.05177503222543,1.222582884079979
132,66.0,64.35926748445225,-43.118328511714935,0.06655260818098171,-43.05177590353395,1.1993797416529708
133,66.5,68.04539942642441,-43.12214159965515,0.07036436217424677,-43.051777237480906,1.1750827853310324
134,67.0,71.88112265732474,-43.12610989809036,0.07433080547378351,-43.05177909261658,1.1497773712543518
135,67.5,75.84746701430952,-43.130211770534515,0.07843232142041894,-43.05177944911409,1.1235534468161732
136,68.0,79.92517323515618,-43.134429812431335,0.0826489944031983,-43.051780818028135,1.0964881987885586
137,68.5,84.0948247182256,-43.138743221759796,0.08696074610967952,-43.051782475650114,1.068676811686274
138,69.0,88.33700881207304,-43.14313071966171,0.09134750231223614,-43.051783217349474,1.040217111067516
139,69.5,92.63241044891808,-43.14757436513901,0.0957892896925222,-43.05178507544649,1.0111896696292566
140,70.0,96.96190552366443,-43.15205252170563,0.10026633240281552,-43.05178618930281,0.9816936164810393
141,70.5,101.30672849031697,-43.15654671192169,0.10475922537406028,-43.05178748654763,0.951836808387857
142,71.0,105.64857445166372,-43.16103756427765,0.10924903988472877,-43.05178852439292,0.9217174511275984
143,71.5,109.96965807609193,-43.16550678014755,0.1137173844855013,-43.05178939566205,0.8914470235738744
144,72.0,114.25287162119032,-43.169936418533325,0.11814656840825602,-43.05178985012507,0.8611546245419751
145,72.5,118.48187932868471,-43.174311339855194,0.12251969917795004,-43.051791640677244,0.8309635848250777
146,73.0,122.64116958083602,-43.178612649440765,0.12682073654648868,-43.051791912894274,0.8010181019774599
147,73.5,126.71613431931657,-43.18282735347748,0.13103457461816853,-43.05179277885931,0.7714649572416257
148,74.0,130.69315326337696,-43.186941504478455,0.13514712893796924,-43.05179437554049,0.7424649584929818
149,74.5,134.55965308538083,-43.190940380096436,0.1391453976837691,-43.051794982412666,0.7328786550800109
150,75.0,138.30412239947148,-43.1948127746582,0.14301747716582017,-43.05179529749238,0.7416010318473237
151,75.5,141.91623564098654,-43.19854915142059,0.14675268992792878,-43.051796461492664,0.7498783851991885
152,76.0,145.38690236791933,-43.2021387219429,0.15034163572909298,-43.05179708621381,0.7577075827004571
153,76.5,148.70821088573257,-43.205573081970215,0.15377613324707018,-43.051796948723144,0.765077886972757
154,77.0,151.87346160309053,-43.20884609222412,0.15704925457086064,-43.051796837653264,0.7719853399157841
155,77.5,154.8771442710675,-43.21195352077484,0.16015530166423642,-43.0517982191106,0.7783685424336644
156,78.0,157.71493318061093,-43.214888751506805,0.1630898013995357,-43.05179895010727,0.7842301771671926
157,78.5,160.38375676208636,-43.217648446559906,0.16584957752913515,-43.05179886903077,0.7895778204443425
158,79.0,162.8818852314395,-43.22023129463196,0.16843284131856187,-43.051798453313395,0.7944273873371366
159,79.5,165.20905409353566,-43.222637951374054,0.1708393192587821,-43.05179863211527,0.7988144314376286
160,80.0,167.3664083401434,-43.22486883401871,0.17307019536247217,-43.05179863865624,0.8027071748280253
161,80.5,169.3563416469735,-43.22692692279816,0.17512794488095051,-43.05179897791721,0.8060777081365958
162,81.0,171.1824024604076,-43.22881466150284,0.1770162371903756,-43.051798424312466,0.8088920209007999
163,81.5,172.84935879268568,-43.230537474155426,0.17874000279513036,-43.051797471360295,0.811123298228544
164,82.0,174.3632111942781,-43.23210257291794,0.18030544674228774,-43.05179712617565,0.8127447601526536
165,82.5,175.73106019899274,-43.23351675271988,0.1817199115492949,-43.051796841170585,0.8137292191669577
166,83.0,176.96106086442018,-43.23478811979294,0.18299183019517312,-43.05179628959777,0.8354185574707541
167,83.5,178.06233198135195,-43.235926270484924,0.1841306322358256,-43.0517956382491,0.8591434660744319
168,84.0,179.0449177031207,-43.23694121837616,0.18514670412571932,-43.05179451425044,0.8819923116372547
169,84.5,179.9199765068965,-43.23784536123276,0.18605158461891447,-43.05179377661384,0.9038644659235957
170,85.0,180.69970448321968,-43.23865067958832,0.18685788544433207,-43.051792794143985,0.9246751082397495
171,85.5,181.39705567227156,-43.239370822906494,0.18757900211118542,-43.05179182079531,0.9443403537808593
172,86.0,182.0254525738778,-43.24002015590668,0.1882288145532684,-43.05179134135341,0.9627872478082062
173,86.5,182.59839881355907,-43.24061232805252,0.18882128659480438,-43.05179104145772,0.9799331529983368
174,87.0,183.129144374908,-43.24115991592407,0.18937011977406307,-43.05178979615001,0.9957156929282811
175,87.5,183.63045301754985,-43.24167722463608,0.18988851283500868,-43.051788711801066,1.010040851408837
176,88.0,184.1147653968213,-43.24217736721039,0.19038933040603895,-43.051788036804346,1.0228175313798282
177,88.5,184.59437029206313,-43.24267250299454,0.1908852800636764,-43.05178722293086,1.0339798028648721
178,89.0,185.0811438900438,-43.24317556619644,0.19138864273086462,-43.05178692346558,1.043462288551667
179,89.5,185.58641219518657,-43.24369698762894,0.19191113039818555,-43.051785857230755,1.0511974842958451
180,90.0,186.12109871470332,-43.24424999952316,0.1924640388420495,-43.051785960681116,1.0571470072187203
181,90.5,186.6957938109542,-43.244843900203705,0.1930583193405582,-43.05178558086315,1.0612669834844684
182,91.0,187.32062806339337,-43.245488941669464,0.19370444771967138,-43.051784493949796,1.0635217243685242
183,91.5,188.0048530452185,-43.24619621038437,0.19441199084287503,-43.051784219541496,1.0638539638271134
184,92.0,188.7565378233504,-43.24697285890579,0.19518929276798946,-43.0517835661378,1.062185684289088
185,92.5,189.58257153239245,-43.24782657623291,0.1960434774088485,-43.05178309882406,1.0584957179654964
186,93.0,190.4886993346736,-43.248763501644135,0.19698048572084773,-43.051783015923284,1.0527854344275023
187,93.5,191.4794376427107,-43.249787747859955,0.19800498803421868,-43.051782759825734,1.0450489658939044
188,94.0,192.55810137727207,-43.2509024143219,0.1991204122410377,-43.05178200208086,1.035286760460415
189,94.5,193.72650522202107,-43.252110838890076,0.2003286348687349,-43.05178220402134,1.0388256224007166
190,95.0,194.98475758263623,-43.25341188907623,0.2016297680174154,-43.05178212105882,1.0484985484873117
191,95.5,196.33144791341874,-43.25480508804321,0.2030223530704901,-43.051782734972726,1.0562944096442661
192,96.0,197.76345536079594,-43.25628626346588,0.20450316281681866,-43.05178310064906,1.0622093121261558
193,96.5,199.27575850337163,-43.257850766181946,0.20606700470676903,-43.05178376147518,1.0662527430059123
194,97.0,200.8614393724504,-43.25949090719223,0.20770672500975992,-43.05178418218247,1.0684350787809473
195,97.5,202.5119050200224,-43.26119822263718,0.20941343793320275,-43.051784784703976,1.0687828184287507
196,98.0,204.21718532668436,-43.26296204328537,0.21117683357960962,-43.05178520970576,1.0673133450665033
197,98.5,205.9661175639695,-43.26477152109146,0.21298536879874094,-43.05178615229272,1.0640504648529234
198,99.0,207.74649448778246,-43.266613245010376,0.21482642032801152,-43.05178682468237,1.0590093194205292
199,99.5,209.54520571491054,-43.268474996089935,0.21668643098706242,-43.051788565102875,1.0522034548081083
200,100.0,211.34843302352186,-43.2703400850296,0.2185511116340298,-43.051788973395574,1.0436557451520396
